OBJECTID,ASSET_NAME,SITE_NAME,CHILD_OF,ADDRESS,TYPE,USE_,DESCRIPTION,SQ_FEET,ACREAGE,ZIPCODE,ALLIAS,CHRONOLOGY,NOTES,DATE_EDITED,EDITED_BY,OCCUPANT,TENANT,LABEL
40,11th & Venango Play Lot,11th & Venango Play Lot,11th & Venango Play Lot,3600 N 11TH ST,Land,Youth & Tot\Play Areas, ,35556.595141,0.81627,19140, , , ,12Nov2013,Vanessa Miller,PPR,,11th & Venango Play Lot
41,Collazo Playground,Collazo Playground,Collazo Playground,130-60 W WESTMORELAND ST,Land,Recreation Site, ,88311.744735,2.027367,19140, , , ,26Jun2014,Nora Dougherty,PPR,,Collazo 
42,Frankford & Solly Playground,Frankford & Solly Playground,Pennypack Creek Park,8300 FRANKFORD AVE,Land,Recreation Site, ,30553.759314,0.701421,19136, , , ,12Nov2013,Vanessa Miller,PPR,,Frankford & Solly 
43,Belmont School Playground,Belmont School Playground,Belmont School Playground,4030-60 BROWN ST,Land,Recreation Site, ,29359.051843,0.673994,19104, , ,Owned by the Charter School,12Nov2013,Vanessa Miller,PPR,,Belmont School 
44,26th & Pennsylvania Playground,26th & Pennsylvania Playground,East Fairmount Park,2700 PENNSYLVANIA AVE,Land,Recreation Site, ,18829.439091,0.432266,19130, , , ,12Nov2013,Vanessa Miller,PPR,,26th & Pennsylvania 
45,60th & Baltimore Park,60th & Baltimore Park,60th & Baltimore Park,5961 BALTIMORE AVE,Land,Park- Mini, ,11875.551336,0.272626,19143, , , ,12Nov2013,Vanessa Miller,PPR,,60th & Baltimore Park
46,Dauphin Street Play Lot,Dauphin Street Play Lot,Dauphin Street Play Lot,2324-30 N 05TH ST,Land,Youth & Tot\Play Areas, ,9092.671743,0.20874,19133, , , ,12Nov2013,Vanessa Miller,PPR,,Dauphin Street
47,10th & Lemon Playground,10th & Lemon Playground,10th & Lemon Playground,1015-21 MOUNT VERNON ST,Land,Recreation Site, ,8155.915991,0.187235,19123, , , ,12Nov2013,Vanessa Miller,PPR,,10th & Lemon 
48,47th & Grays Ferry Park,47th & Grays Ferry Park,47th & Grays Ferry Park,4700 PASCHALL AVE,Land,Park- Mini, ,7388.581297,0.169619,19143, , , ,12Nov2013,Vanessa Miller,PPR,,47th & Graysferry Park
49,Hartranft Pool,Hartranft Pool,Hartranft Pool,800 W CUMBERLAND ST,Land,Pool, ,5639.746428,0.129471,19133, , , ,12Nov2013,Vanessa Miller,PPR,,Hartranft Pool
50,Butler & Percy Play Lot,Butler & Percy Play Lot,Butler & Percy Play Lot,913-921 BUTLER ST,Land,Youth & Tot\Play Areas, ,4760.317039,0.109282,19140, , , ,12Nov2013,Vanessa Miller,PPR,,Butler & Percy Play Lot
51,Horton Street Play Lot,Horton Street Play Lot,Horton Street Play Lot,225-35 N HORTON ST,Land,Youth & Tot\Play Areas, ,4324.80361,0.099284,19139, , , ,12Nov2013,Vanessa Miller,PPR,,Horton Street Play Lot
52,45th & Sansom Tot Lot,45th & Sansom Tot Lot,45th & Sansom Tot Lot,122-24 S 45TH ST,Land,Youth & Tot\Play Areas, ,3563.14206,0.081799,19139, , ,Operated or Owned by University City District,12Nov2013,Vanessa Miller,PPR,,45th & Sansom Tot Lot
53,Community Park,Community Park,Community Park,854-56 N LAWRENCE ST,Land,Park- Mini, ,3560.441232,0.081737,19123, , , ,12Nov2013,Vanessa Miller,PPR,,Community Park
54,71st & Dicks Triangle,71st & Dicks Triangle,71st & Dicks Triangle,2700 S 71ST ST,Land,Park- Mini, ,2965.242757,0.068073,19153, , , ,12Nov2013,Vanessa Miller,PPR,,71st & Dicks Triangle
55,Webb Street Play Lot,Webb Street Play Lot,Webb Street Play Lot,2536-38 WEBB ST,Land,Youth & Tot\Play Areas, ,2954.573828,0.067828,19125, , , ,12Nov2013,Vanessa Miller,PPR,,Webb Street Play Lot
56,Awbury Park & Recreation Center,Awbury Park & Recreation Center,Awbury Park & Recreation Center,6101 ARDLEIGH ST,Land,Recreation Center, ,442656.953822,10.162046,19138, , , ,12Nov2013,Vanessa Miller,PPR,,Awbury
57,Hunting Park Recreation Center,Hunting Park,Hunting Park,1101 W HUNTING PARK AVE,Land,Recreation Center, ,233747.684747,5.36613,19140, ,1854, ,12Nov2013,Vanessa Miller,PPR,,Hunting Park
58,Martin Luther King Older Adult Center,Martin Luther King Recreation Center,Martin Luther King Recreation Center,2101 W CECIL B MOORE AVE,Land,Older Adult Center, ,15555.435968,0.357105,19121, , , ,12Nov2013,Vanessa Miller,PPR,,King Older Adult Center
59,Pennypack on the Delaware Fields,Pennypack on the Delaware Fields,Pennypack on the Delaware,8201 State Road,Land,Athletic,Multi-Use Sports Field,1230497.876226,28.248457,19136, , , ,12Nov2013,Vanessa Miller,PPR,,
60,Belmont Plateau,Belmont Plateau,West Fairmount Park,1800 BELMONT MANSION DR,Land,Multi-Use Area,Regional\Watershed,2147069.3497,49.290127,19131, ,1866, ,12Nov2013,Vanessa Miller,PPR,,Belmont Plateau
61,Memorial Area,Memorial Area,West Fairmount Park,4200 S CONCOURSE DR,Land,Museum,Historic Building,2024356.943486,46.473027,19131, ,1866, ,12Nov2013,Vanessa Miller,Lessee/Tenants,Please Touch Museum,
62,Edgely Fields,Edgely Fields,East Fairmount Park,2100 RESERVOIR DR,Land,Athletic,Multi-Use Sports Field,1274569.471598,29.260206,19121, ,1844, ,12Nov2013,Vanessa Miller,PPR,,Edgely Fields
63,Dairy Fields,Dairy Fields,East Fairmount Park,3700 MOUNT PLEASANT DR,Land,Athletic,Multi-Use Sports Field,660098.885458,15.153846,19121, ,1844, ,12Nov2013,Vanessa Miller,PPR,,Dairy Fields
64,Pachella Fields,Pachella Fields,Wissahickon Valley Park,6899 HENRY AVE,Land,Athletic,Multi-Use Sports Field,495347.305575,11.371655,19128, ,1867, ,12Nov2013,Vanessa Miller,PPR,,Pachella Fields
65,Belmont & Edgely Cricket Fields,Belmont & Edgely Cricket Fields,West Fairmount Park,4105 EDGELY AVE,Land,Athletic,Multi-Use Sports Field,420290.954741,9.648591,19131, ,1866, ,12Nov2013,Vanessa Miller,PPR,,Belmont & Edgely Cricket Fields
66,Daisy Fields,Daisy Fields,Wissahickon Valley Park,5000 HERMIT LN,Land,Athletic,Baseball Field,410896.119562,9.432915,19128, ,1867, ,12Nov2013,Vanessa Miller,PPR,,Daisy Fields
67,Robin Hood Dell East,Robin Hood Dell East,East Fairmount Park,2499 STRAWBERRY MANSION BRIDGE DR,Land,Multi-Use Area,Performance Venue,378510.810017,8.689447,19132, ,1844, ,12Nov2013,Vanessa Miller,PPR,,Robin Hood Dell East
68,Sweet Briar Area,Sweet Briar Area,West Fairmount Park,3700 SWEET BRIAR LN,Land,Athletic,Baseball Field,376460.260124,8.642373,19131, ,1866, ,12Nov2013,Vanessa Miller,PPR,,
69,Ohio House Fields,Ohio House,West Fairmount Park,4700 STATES DR,Land,Athletic,Baseball Field,255828.969271,5.873049,19131, ,1866, ,12Nov2013,Vanessa Miller,PPR,,
70,Chamounix North Softball Field,Chamounix,West Fairmount Park,3299 CHAMOUNIX DR,Land,Athletic,Baseball Field,216169.892653,4.962598,19131, ,1866, ,12Nov2013,Vanessa Miller,PPR,,
71,Chamounix South Fields,Chamounix,West Fairmount Park,3701 CHAMOUNIX DR,Land,Athletic,Multi-Use Sports Field,202203.702092,4.641977,19131, ,1866, ,12Nov2013,Vanessa Miller,PPR,,
72,Boyce Field,Wissahickon Valley Park,Wissahickon Valley Park,5901 HENRY AVE,Land,Athletic,Baseball Field,141971.162996,3.259222,19128, ,1867, ,12Nov2013,Vanessa Miller,PPR,,Boyce Field
73,Arrow Field,Arrow Field,Wissahickon Valley Park,640 W WALNUT LN,Land,Athletic,Multi-Use Sports Field,93006.415125,2.135142,19128, ,1867, ,12Nov2013,Vanessa Miller,PPR,,Arrow Field
74,Pennypack Environmental Education Center,Pennypack Environmental Education Center,Pennypack Creek Park,8600 VERREE RD,Land,Environmental Education Center, ,73791.516532,1.694027,19115, , , ,12Nov2013,Vanessa Miller,Lessee/Tenants,FP Staff,Pennypack Environmental Center
75,Cobbs Creek & Karakung Golf Course,Cobbs Creek & Karakung Golf Course,Cobbs Creek Park,7900 LANSDOWNE AVE,Land,Golf,Golf Course,13262997.286959,304.47774,19151, ,1904-1928, ,12Nov2013,Vanessa Miller,Lessee/Tenants,"Billy Casper Golf, LLC",Cobbs Creek Park
76,Pennypack on the Delaware,Pennypack on the Delaware,Pennypack on the Delaware,8201 STATE RD,Land,Park- Metropolitan, ,9408964.155237,216.000959,19136, ,1977, ,12Nov2013,Vanessa Miller,PPR,,Pennypack on the Delaware
77,Franklin D. Rooselvelt Golf Course,Franklin D. Rooselvelt Golf Course,Franklin D. Rooselvelt Golf Course,1954 PATTISON AVE,Land,Golf,Golf Course,6295004.893746,144.514005,19145, ,1922-1924, ,12Nov2013,Vanessa Miller,Lessee/Tenants,"Billy Casper Golf, LLC",FDR Golf Course
78,Fox Chase Farm,Fox Chase Farm,Fox Chase Farm,8800 PINE RD,Land,Farm, ,5154031.493319,118.320756,19111,Butler Exhibit Farm,1975-1979, ,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,Fox Chase
79,Morris Park,Morris Park,Cobbs Creek Park,6600 SHERWOOD RD,Land,Park- Regional/Watershed, ,5024849.840609,115.355141,19151, ,1911-1929, ,12Nov2013,Vanessa Miller,PPR,,Morris Park
80,Juniata Golf Course,Juniata Golf Course,Tacony Creek Park,1391 E CAYUGA ST,Land,Golf,Golf Course,4969228.95868,114.078256,19124, ,1915, ,12Nov2013,Vanessa Miller,Lessee/Tenants,Juniata Golf Foundation,Juniata Golf Course
81,Walnut Lane Golf Course,Walnut Lane Golf Course,Wissahickon Valley Park,700 WALNUT LA,Land,Golf,Golf Course,3912073.126659,89.809201,19128, ,1870, ,12Nov2013,Vanessa Miller,Lessee/Tenants,Impact Services Corp,Walnut Lane Golf Course
82,Walton Run,Walton Run,Walton Run,11000 ACADEMY RD,Land,Park- Watershed\Conservation, ,3921032.230981,90.014874,19154, ,1970, ,12Nov2013,Vanessa Miller,PPR,,Walton Run
83,John Byrne Golf Course,John Byrne Golf Course,John Byrne Golf Course,9550 LEON ST,Land,Golf,Golf Course,3700902.667831,84.961374,19114, ,1972, ,12Nov2013,Vanessa Miller,Lessee/Tenants,"Billy Casper Golf, LLC",John Byrne Golf Course
84,Fluehr Park,Fluehr Park,Fluehr Park,4800 GRANT AVE,Land,Park- Community, ,2679002.952064,61.501691,19114, ,1976, ,12Nov2013,Vanessa Miller,PPR,,Fluehr Park
85,Philadelphia Zoological Gardens,Philadelphia Zoological Gardens,West Fairmount Park,3400 W GIRARD AVE,Land,Zoo Habitat, ,2435280.687278,55.906575,19104, ,1866, ,12Nov2013,Vanessa Miller,Lessee/Tenants,Zoological Society of Philadelphia,Philadelphia Zoo
86,Manatawna Farm,Manatawna Farm,Manatawna Farm,130 SPRING LA,Land,Farm, ,2364686.524035,54.28595,19128, ,1983, ,12Nov2013,Vanessa Miller,Lessee/Tenants,School District of Philadelphia,Manatawna Farm
87,Burholme Park,Burholme Park,Burholme Park,7370 CENTRAL AVE,Land,Park- Community, ,2293929.289587,52.661581,19111, ,1915, ,12Nov2013,Vanessa Miller,PPR,,Burholme Park
88,Wister's Woods Park,Wister's Woods Park,Wister's Woods Park,432-60 E WISTER ST,Land,Park- Neighborhood, ,2246284.450579,51.567802,19141, ,1911, ,12Nov2013,Vanessa Miller,PPR,,Wister's Woods Park
89,Horticulture Center,Horticulture Center,West Fairmount Park,4200 HORTICULTURAL DR,Land,Gardens, ,2243978.761882,51.51487,19131, ,1866, ,12Nov2013,Vanessa Miller,PPR,,Horticulture Center
90,Wooden Bridge Run,Wooden Bridge Run,Wooden Bridge Run,2855 WILLITS RD,Land,Park- Regional/Watershed, ,2237099.422265,49.095863,19114, ,1950, ,12Nov2013,Vanessa Miller,PPR,,Wooden Bridge Run
91,Bartram's Garden,Bartram's Garden,Bartram's Garden,5400 LINDBERGH BLV,Land,Park- Community, ,1996002.287256,45.822091,19143, ,1891, ,12Nov2013,Vanessa Miller,Lessee/Tenants,The John Bartram Assn.,Bartram's Gardens
92,Wissinoming Playground,Wissinoming Playground,Wissinoming Playground,5801 FRANKFORD AVE,Land,Recreation Site, ,1847887.926988,42.421839,19135, , , ,12Nov2013,Vanessa Miller,PPR,,Wissinoming 
93,Fernhill Park,Fernhill Park,Fernhill Park,4600 MORRIS ST,Land,Park- Community, ,1708103.668436,39.212821,19144, ,1915-1917, ,12Nov2013,Vanessa Miller,PPR,,Fernhill Park
94,Roxborough Reservoir,Roxborough Reservoir,Roxborough Reservoir,601 PORT ROYAL AVE,Land,Reservoir, ,1624136.228926,37.285187,19128, ,2010,A friends group helps manage,12Nov2013,Vanessa Miller,PPR,,Roxborough Reservoir
95,Manayunk Canal,Manayunk Canal,Manayunk Canal,4500 MAIN ST,Land,Park- Linear\Parkway, ,1469669.608995,33.765853,19127, ,1979, ,12Nov2013,Vanessa Miller,PPR,,Manayunk Canal
96,Carroll Park Cobbs Creek,Carroll Park Cobbs Creek,Cobbs Creek Park,7800 CITY AVE,Land,Park- Regional/Watershed, ,1366581.411219,31.372518,19151, , , ,12Nov2013,Vanessa Miller,PPR,,Cobbs Creek Park
97,Fish Hatchery,Fish Hatchery,Fish Hatchery,9201 N DELAWARE AVE,Land,Park- Community, ,1363331.046508,31.297899,19136,Pleasant Hill Park, , ,12Nov2013,Vanessa Miller,Lessee/Tenants,Water Department,Fish Hatchery
98,Holme Crispin Park,Holme Crispin Park,Holme Crispin Park,3065 HOLME AVE,Land,Park- Regional/Watershed, ,1211825.859019,27.819805,19136, ,1925, ,12Nov2013,Vanessa Miller,PPR,,Holme Crispin Park
99,Philadelphia Museum of Art,Philadelphia Museum of Art,East Fairmount Park,2600 BENJ FRANKLIN PKY,Land,Museum, ,1086262.679697,24.93726,19130, ,1917-1928, ,12Nov2013,Vanessa Miller,Lessee/Tenants,Philadelphia Museum of Art,Philadelphia Museum of Art
100,Disston Park,Disston Park,Disston Park,6501-6951 KEYSTONE ST,Land,Park- Neighborhood, ,1023657.950639,23.500047,19135, , , ,12Nov2013,Vanessa Miller,PPR,,Disston Park
101,Poquessing Creek Park 1,Poquessing Creek Park,Poquessing Creek Park,1217 STEVENS RD,Land,Park- Watershed\Conservation, ,1027659.378911,23.591907,19116, ,1960-1970, ,12Nov2013,Vanessa Miller,PPR,,Poquessing Creek Park
102,Junod Playground,Junod Playground,Junod Playground,3102 MECHANICSVILLE RD,Land,Recreation Site, ,1024352.248406,23.515986,19154, , , ,08Aug2014,Nora Dougherty,PPR,,Junod 
103,Palmer Playground,Palmer Playground,Palmer Playground,11701 THORNTON RD,Land,Recreation Site, ,3230333.447864,74.158548,19154, , , ,12Nov2013,Vanessa Miller,Lessee/Tenants,Far NE Athletic Assn,Palmer 
104,29th & Chalmers Park,29th & Chalmers Park,29th & Chalmers Park,3001 W LEHIGH AVE,Land,Park- Community, ,999199.004466,22.938545,19132, , , ,12Nov2013,Vanessa Miller,PPR,,29th & Chalmers Park
105,Mander Playground,Mander Playground,East Fairmount Park,2102 N 33RD ST,Land,Recreation Site, ,971224.492102,22.296336,19132, ,1844, ,12Nov2013,Vanessa Miller,PPR,,Mander Pool
106,Gorgas Park,Gorgas Park,Gorgas Park,6300 RIDGE AVE,Land,Park- Community, ,917980.851478,21.074025,19128, , ,Fields managed by School District,12Nov2013,Vanessa Miller,PPR,,Gorgas Park
107,Marconi Plaza,Marconi Plaza,Marconi Plaza,2700 S BROAD ST,Land,Park- Square\Plaza, ,820584.24342,18.838097,19148, ,1923, ,12Nov2013,Vanessa Miller,PPR,,Marconi Plaza
108,Fort Mifflin,Fort Mifflin,Fort Mifflin,4800 FORT MIFFLIN RD,Land,Historic House, ,1876546.142464,43.079744,19153, , , ,26Jun2014,Nora Dougherty,Lessee/Tenants,Not Listed,Fort Mifflin
109,James Finnegan Playground,James Finnegan Playground,James Finnegan Playground,6801 GROVERS AVE,Land,Recreation Site, ,767275.515575,17.614293,19142,Paschall Playground, , ,12Nov2013,Vanessa Miller,PPR,,Finnegan 
110,Lawncrest Recreation Center,Lawncrest Recreation Center,Lawncrest Recreation Center,6000 RISING SUN AVE,Land,Recreation Center, ,756942.541531,17.377079,19111, , , ,12Nov2013,Vanessa Miller,Lessee/Tenants,Lawncrest Athletic Assn,Lawncrest
111,Pastorius Park,Pastorius Park,Pastorius Park,200 W HARTWELL LN,Land,Park- Community, ,698795.817086,16.042209,19118, ,1915, ,12Nov2013,Vanessa Miller,PPR,,Pastorius Park
112,Vogt Recreation Center,Vogt Recreation Center,Vogt Recreation Center,4131 UNRUH AVE,Land,Recreation Center, ,694645.639432,15.946933,19135, , , ,12Nov2013,Vanessa Miller,PPR,,Vogt
113,American Legion,American Legion,American Legion,6201 TORRESDALE AVE,Land,Recreation Site, ,686705.366748,15.764649,19135, , , ,12Nov2013,Vanessa Miller,PPR,,American Legion
114,Jacobs Playground,Jacobs Playground,Jacobs Playground,9050 TORRESDALE AVE,Land,Recreation Site, ,644970.692687,14.806549,19136, , , ,12Nov2013,Vanessa Miller,Lessee/Tenants,Torresdale Boys Club,Jacobs 
115,Fox Chase Playground,Fox Chase Playground,Fox Chase Playground,601 BORBECK AVE,Land,Recreation Center, ,637436.357778,14.633584,19111, , , ,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,Fox Chase
116,Torresdale Playground,Torresdale Playground,Torresdale Playground,9550 FRANKFORD AVE,Land,Recreation Site, ,613933.239721,14.094024,19114, , , ,12Nov2013,Vanessa Miller,PPR,,Torresdale 
117,Burholme Driving Range,Burholme Driving Range,Burholme Driving Range,401 W COTTMAN AVE,Land,Golf,Golf Driving Range,596805.363461,13.700821,19111, ,1915, ,12Nov2013,Vanessa Miller,Lessee/Tenants,"Burholme Golf, Inc.",Burholme Park
118,Benjamin Franklin Parkway medians,Benjamin Franklin Parkway,Benjamin Franklin Parkway,BENJ FRANKLIN PKY,Land,Park- Linear\Parkway, ,604274.994309,13.872301,19130, ,1917-1928, ,12Apr2015,Nora Dougherty,PPR,,Benjamin Franklin Parkway
119,Simons Youth Center & Teen Center,Simons Youth Center & Teen Center,Simons Youth Center & Teen Center,1601-35 E WALNUT LA,Land,Recreation Center, ,571019.389411,13.108854,19138, , , ,12Nov2013,Vanessa Miller,PPR,,Simons
120,Olney Recreation Center,Olney Recreation Center,Olney Recreation Center,100 E GODFREY AVE,Land,Recreation Center, ,593334.319405,13.621136,19120, , , ,12Nov2013,Vanessa Miller,PPR,,Olney 
121,Wakefield Park,Wakefield Park,Wakefield Park,5300 N 16TH ST,Land,Park- Neighborhood, ,560017.927778,12.856294,19141, ,1919, ,12Nov2013,Vanessa Miller,PPR,,Wakefield Park
122,Russo Park Playground,Russo Park Playground,Russo Park Playground,7301 TORRESDALE AVE,Land,Recreation Site, ,543650.792645,12.480555,19136,Tacony Park, , ,12Nov2013,Vanessa Miller,Lessee/Tenants,Mayfair Athletic Club,Russo Park 
123,Max Myers Playground,Max Myers Playground,Max Myers Playground,1601 HELLERMAN ST,Land,Recreation Site, ,538693.206622,12.366744,19149, , , ,12Nov2013,Vanessa Miller,PPR,,Max Myers 
124,Chalfont Playground,Chalfont Playground,Chalfont Playground,4336 DEERPATH LA,Land,Recreation Site, ,538428.77873,12.360673,19154, , , ,12Nov2013,Vanessa Miller,Lessee/Tenants,Our Lady of Calvary Athletic Assn,Chalfont 
125,Gustine Recreation Center,Gustine Recreation Center,Gustine Recreation Center,4868 RIDGE AVE,Land,Recreation Center, ,528104.86397,12.123668,19129, ,1870, ,12Nov2013,Vanessa Miller,PPR,,Gustine
126,Vine Street Park,Vine Street Park,Vine Street Park,VINE STREET EXP,Land,Park- Linear\Parkway, ,525083.758791,12.054313,19107, ,1985, ,12Nov2013,Vanessa Miller,PPR,,Vine Street Park
127,Clarence H Clark Park,Clarence H Clark Park,Clarence H Clark Park,4301 CHESTER AVE,Land,Park- Neighborhood, ,524199.642774,12.034016,19104, , , ,12Nov2013,Vanessa Miller,PPR,,Clark Park
128,Lackman Playground,Lackman Playground,Lackman Playground,800 BARTLETT ST,Land,Recreation Site, ,510559.850029,11.720888,19115, , , ,12Nov2013,Vanessa Miller,PPR,,Lackman 
129,Gambrell Playground,Gambrell Playground,Gambrell Playground,1900 WAKELING ST,Land,Recreation Site, ,502889.41722,11.544799,19124,White Hall Commons, , ,12Nov2013,Vanessa Miller,PPR,,Gambrell 
130,Eastwick Park,Eastwick Park,Eastwick Park,7401 LINDBERGH BLV,Land,Park- Neighborhood, ,492615.319153,11.308937,19153,Suffolk Park, , ,12Nov2013,Vanessa Miller,PPR,,Eastwick Park
131,Carmella Playground,Carmella Playground,Carmella Playground,2100 WAKELING ST,Land,Recreation Site, ,488784.106778,11.220984,19124, , , ,12Nov2013,Vanessa Miller,PPR,,Carmella 
132,Pelbano Playground,Pelbano Playground,Pelbano Playground,8101 BUSTLETON AVE,Land,Recreation Site, ,486248.425119,11.162773,19152, , , ,12Nov2013,Vanessa Miller,PPR,,Pelbano 
133,Ferko Playground,Ferko Playground,Tacony Creek Park,1101 E CAYUGA ST,Land,Recreation Site, ,473897.794598,10.87924,19124,Juniata Park,1915, ,12Nov2013,Vanessa Miller,Lessee/Tenants,Juniata Boys Club,Ferko 
134,Germany Hill,Germany Hill,Germany Hill,4849 SMICK ST,Land,Park- Watershed\Conservation, ,471616.574825,10.82687,19128, ,1975, ,12Nov2013,Vanessa Miller,PPR,,Germany Hill
135,Jardel Recreation Center,Jardel Recreation Center,Jardel Recreation Center,1400 COTTMAN AVE,Land,Recreation Center, ,469526.018558,10.778877,19111, , , ,12Nov2013,Vanessa Miller,PPR,,Jardel 
136,Cobbs Creek Driving Range & Sports Center,Cobbs Creek Driving Range & Sports Center,Cobbs Creek Park,7900 CITY AVE,Land,Golf,Golf Driving Range,465746.583437,10.692113,19151, ,1904-1928, ,12Nov2013,Vanessa Miller,Lessee/Tenants,"Billy Casper Golf, LLC",Cobbs Creek Park
137,Boyle Recreation Center,Boyle Recreation Center,Boyle Recreation Center,13024 STEVENS RD,Land,Recreation Center, ,465720.561806,10.691516,19116, , , ,12Nov2013,Vanessa Miller,PPR,,Boyle
138,Stenton Park Playground,Stenton Park Playground,Stenton Park Playground,4600 N 16TH ST,Land,Recreation Site, ,462852.021412,10.625663,19140, , , ,12Nov2013,Vanessa Miller,PPR,,Stenton Park 
139,Holme Playground,Holme Playground,Holme Playground,9152 ACADEMY RD,Land,Recreation Site, ,444752.585143,10.210155,19114, , , ,12Nov2013,Vanessa Miller,Lessee/Tenants,Penn Crisp,Holme 
140,Papa Playground,Papa Playground,Cobbs Creek Park,6839 LANSDOWNE AVE,Land,Recreation Site, ,456613.691835,10.48245,19151, ,1911-1929, ,12Nov2013,Vanessa Miller,PPR,,Papa 
141,Water Tower Recreation Center,Water Tower Recreation Center,Water Tower Recreation Center,209-99 E HARTWELL LA,Land,Recreation Center, ,416212.081581,9.554953,19118, , , ,12Nov2013,Vanessa Miller,PPR,,Water Tower
